lead_id,activity_type,activity_at,activity_status
lead_01358,first_touch,2026-06-03T06:59:04.393545336,completed
lead_01359,first_touch,2026-06-03T03:09:42.918576364,completed
lead_01360,first_touch,2026-06-04T13:09:06.485847990,completed
lead_01361,first_touch,2026-06-03T08:07:38.190736836,completed
lead_01362,first_touch,2026-06-04T05:09:01.650973226,completed
lead_01363,first_touch,2026-06-03T13:27:24.229296117,completed
lead_01364,first_touch,2026-06-03T05:21:57.401295854,completed
lead_01365,first_touch,2026-06-03T06:39:26.203652704,completed
lead_01366,first_touch,2026-06-03T01:34:06.938604069,completed
lead_01367,first_touch,2026-06-03T03:39:41.182437432,completed
lead_01368,first_touch,2026-06-03T23:24:40.434334878,completed
lead_01369,first_touch,2026-06-03T04:00:50.870217132,completed
lead_01370,first_touch,2026-06-03T13:55:54.571461439,completed
lead_01371,first_touch,2026-06-03T18:59:52.639347204,completed
lead_01372,first_touch,2026-06-03T08:28:39.231135238,completed
lead_01373,first_touch,2026-06-03T17:32:39.269682482,completed
lead_01374,first_touch,2026-06-03T04:09:07.837214077,completed
lead_01375,first_touch,2026-06-03T22:32:44.194042299,completed
lead_01376,first_touch,2026-06-03T15:03:46.917582287,completed
lead_01377,first_touch,,not_assigned
lead_01378,first_touch,2026-06-04T06:25:31.931230827,completed
lead_01379,first_touch,2026-06-04T09:23:55.384725357,completed
lead_01380,first_touch,2026-06-04T14:44:37.346409368,completed
lead_01381,first_touch,2026-06-04T05:09:55.226875,completed
lead_01382,first_touch,2026-06-05T00:27:19.981042216,completed
lead_01383,first_touch,2026-06-04T04:08:36.954353070,completed
lead_01384,first_touch,2026-06-05T14:50:26.199236330,completed
lead_01385,first_touch,2026-06-04T07:42:15.685760990,completed
lead_01386,first_touch,2026-06-05T16:44:28.883762,completed
lead_01387,first_touch,2026-06-04T18:47:17.405880109,completed
lead_01388,first_touch,2026-06-04T11:14:14.584326408,completed
lead_01389,first_touch,2026-06-04T01:00:34.308284611,completed
lead_01390,first_touch,2026-06-04T04:12:42.809056919,completed
lead_01391,first_touch,2026-06-04T17:58:11.137669003,completed
lead_01392,first_touch,2026-06-04T17:05:40.050337062,completed
lead_01393,first_touch,2026-06-04T07:52:28.988968726,completed
lead_01394,first_touch,2026-06-04T01:56:00.453468998,completed
lead_01395,first_touch,2026-06-04T02:26:19.489788542,completed
lead_01396,first_touch,2026-06-04T08:48:49.028188461,completed
lead_01397,first_touch,2026-06-04T11:48:54.879164196,completed
lead_01398,first_touch,2026-06-04T15:25:11.463285408,completed
lead_01399,first_touch,2026-06-04T08:13:35.503210992,completed
lead_01400,first_touch,2026-06-04T09:00:54.065005302,completed
lead_01401,first_touch,2026-06-04T23:52:29.918097511,completed
lead_01402,first_touch,2026-06-05T05:25:40.782705317,completed
lead_01403,first_touch,2026-06-05T14:39:46.123452735,completed
lead_01404,first_touch,2026-06-06T03:28:54.278346415,completed
lead_01405,first_touch,2026-06-05T02:38:57.274154770,completed
lead_01406,first_touch,2026-06-05T11:56:54.947252686,completed
lead_01407,first_touch,2026-06-05T11:12:55.253743840,completed
lead_01408,first_touch,2026-06-05T14:38:27.066980121,completed
lead_01409,first_touch,2026-06-05T04:36:46.257130421,completed
lead_01410,first_touch,2026-06-05T05:16:59.976084732,completed
lead_01411,first_touch,2026-06-05T07:55:02.883241363,completed
lead_01412,first_touch,2026-06-05T08:42:40.796665501,completed
lead_01413,first_touch,2026-06-05T04:43:52.427475724,completed
lead_01414,first_touch,2026-06-05T17:25:22.311305470,completed
lead_01415,first_touch,2026-06-05T06:11:39.293467607,completed
lead_01416,first_touch,2026-06-05T15:30:26.618768849,completed
lead_01417,first_touch,2026-06-05T18:31:15.226864742,completed
lead_01418,first_touch,2026-06-06T09:03:08.098071194,completed
lead_01419,first_touch,2026-06-05T06:11:34.443045304,completed
lead_01420,first_touch,2026-06-05T23:49:48.265155377,completed
lead_01421,first_touch,2026-06-06T04:32:06.951618241,completed
lead_01422,first_touch,2026-06-06T19:08:42.989726763,completed
lead_01423,first_touch,2026-06-06T14:12:54.092045997,completed
lead_01424,first_touch,2026-06-06T09:30:01.796066165,completed
lead_01425,first_touch,2026-06-06T05:40:04.585989524,completed
lead_01426,first_touch,2026-06-06T05:25:40.226607531,completed
lead_01427,first_touch,2026-06-06T19:47:30.112469168,completed
lead_01428,first_touch,2026-06-06T06:08:22.585344235,completed
lead_01429,first_touch,2026-06-06T16:53:08.711744427,completed
lead_01430,first_touch,2026-06-06T03:59:43.230658854,completed
lead_01431,first_touch,2026-06-06T10:31:55.544377740,completed
lead_01432,first_touch,2026-06-08T05:04:33.667257304,completed
lead_01433,first_touch,2026-06-06T00:44:37.951789687,completed
lead_01434,first_touch,2026-06-06T15:43:26.369937451,completed
lead_01435,first_touch,2026-06-06T19:10:57.208492931,completed
lead_01436,first_touch,2026-06-07T15:22:47.191954069,completed
lead_01437,first_touch,2026-06-06T17:18:36.097700898,completed
lead_01438,first_touch,2026-06-06T11:27:00.866134061,completed
lead_01439,first_touch,2026-06-06T04:55:02.511907550,completed
lead_01440,first_touch,2026-06-06T11:19:14.740271437,completed
lead_01441,first_touch,2026-06-06T13:28:50.466507421,completed
lead_01442,first_touch,2026-06-06T06:06:49.377297618,completed
lead_01443,first_touch,2026-06-06T13:22:03.985272223,completed
lead_01444,first_touch,2026-06-06T03:47:21.360823825,completed
lead_01445,first_touch,2026-06-07T10:39:44.075865754,completed
lead_01446,first_touch,2026-06-07T03:01:08.191303679,completed
lead_01447,first_touch,2026-06-08T00:45:58.698928773,completed
lead_01448,first_touch,2026-06-07T02:54:30.594030320,completed
lead_01449,first_touch,2026-06-08T16:18:07.231314652,completed
lead_01450,first_touch,2026-06-07T07:55:09.536689354,completed
lead_01451,first_touch,2026-06-07T23:12:36.819545171,completed
lead_01452,first_touch,2026-06-07T03:23:50.921310274,completed
lead_01453,first_touch,2026-06-07T14:42:41.683567236,completed
lead_01454,first_touch,2026-06-07T16:46:30.228630088,completed
lead_01455,first_touch,2026-06-07T06:49:51.485696386,completed
lead_01456,first_touch,2026-06-07T19:05:20.038440829,completed
lead_01457,first_touch,2026-06-08T03:12:39.345475620,completed
lead_01458,first_touch,2026-06-07T16:43:33.318124162,completed
lead_01459,first_touch,2026-06-07T08:49:00.312530166,completed
lead_01460,first_touch,2026-06-07T14:49:19.033624662,completed
lead_01461,first_touch,2026-06-08T09:34:24.987440891,completed
lead_01462,first_touch,2026-06-07T05:34:21.004356338,completed
lead_01463,first_touch,2026-06-08T19:11:41.870625981,completed
lead_01464,first_touch,2026-06-07T16:39:54.150643675,completed
lead_01465,first_touch,2026-06-07T08:57:30.085525035,completed
lead_01466,first_touch,2026-06-07T15:47:53.977794,completed
lead_01467,first_touch,2026-06-07T07:48:55.357205,completed
lead_01468,first_touch,2026-06-08T15:46:16.050090530,completed
lead_01469,first_touch,2026-06-08T11:03:37.714007422,completed
lead_01470,first_touch,2026-06-08T22:13:23.243483555,completed
lead_01471,first_touch,2026-06-08T14:18:20.502166874,completed
lead_01472,first_touch,2026-06-08T07:05:21.688462757,completed
lead_01473,first_touch,2026-06-09T06:09:26.371339771,completed
lead_01474,first_touch,2026-06-09T04:13:39.237100209,completed
lead_01475,first_touch,2026-06-08T03:46:59.854441205,completed
lead_01476,first_touch,2026-06-08T05:57:15.444613546,completed
lead_01477,first_touch,2026-06-08T09:04:26.472104317,completed
lead_01478,first_touch,2026-06-08T17:48:22.787944583,completed
lead_01479,first_touch,2026-06-08T09:37:25.975760883,completed
lead_01480,first_touch,2026-06-08T13:25:28.735883896,completed
lead_01481,first_touch,2026-06-09T05:33:34.328354275,completed
lead_01482,first_touch,2026-06-08T12:41:13.270103704,completed
lead_01483,first_touch,2026-06-08T04:47:14.942467020,completed
lead_01484,first_touch,2026-06-08T18:00:14.912171830,completed
lead_01485,first_touch,2026-06-10T00:01:04.137139146,completed
lead_01486,first_touch,2026-06-09T18:53:23.091830390,completed
lead_01487,first_touch,2026-06-08T01:34:43.078539619,completed
lead_01488,first_touch,2026-06-08T14:39:50.143531179,completed
lead_01489,first_touch,2026-06-08T12:29:25.031653848,completed
lead_01490,first_touch,2026-06-08T09:57:58.738594531,completed
lead_01491,first_touch,2026-06-09T16:06:53.798515190,completed
lead_01492,first_touch,2026-06-08T08:29:17.413750290,completed
lead_01493,first_touch,2026-06-09T16:25:34.496801590,completed
lead_01494,first_touch,2026-06-09T07:07:56.061526443,completed
lead_01495,first_touch,2026-06-09T12:04:58.274584961,completed
lead_01496,first_touch,2026-06-09T15:10:29.786481204,completed
lead_01497,first_touch,2026-06-09T09:56:51.199144866,completed
lead_01498,first_touch,2026-06-09T10:07:24.181332401,completed
lead_01499,first_touch,2026-06-09T10:16:29.953359128,completed
lead_01500,first_touch,2026-06-10T20:58:12.410028116,completed
lead_01501,first_touch,2026-06-09T16:33:03.698014753,completed
lead_01502,first_touch,2026-06-09T02:07:58.569714332,completed
lead_01503,first_touch,2026-06-10T09:34:08.689425282,completed
lead_01504,first_touch,2026-06-09T08:11:35.070280847,completed
lead_01505,first_touch,2026-06-10T03:32:56.344015249,completed
lead_01506,first_touch,2026-06-09T09:05:10.516428207,completed
lead_01507,first_touch,2026-06-09T08:14:58.841781045,completed
lead_01508,first_touch,2026-06-09T04:03:07.775005519,completed
lead_01509,first_touch,2026-06-10T13:39:58.214134671,completed
lead_01510,first_touch,2026-06-09T19:06:42.462943261,completed
lead_01511,first_touch,2026-06-10T03:45:46.729804376,completed
lead_01512,first_touch,2026-06-09T02:49:36.134643349,completed
lead_01513,first_touch,2026-06-09T16:25:02.496201668,completed
lead_01514,first_touch,2026-06-09T10:11:02.292267225,completed
lead_01515,first_touch,2026-06-09T09:11:23.239734406,completed
lead_01516,first_touch,2026-06-11T02:14:02.383298458,completed
lead_01517,first_touch,2026-06-10T08:12:43.144373842,completed
lead_01518,first_touch,2026-06-10T22:14:46.123007816,completed
lead_01519,first_touch,2026-06-10T08:00:33.054107610,completed
lead_01520,first_touch,2026-06-10T08:26:45.677682717,completed
lead_01521,first_touch,2026-06-10T10:30:20.248055339,completed
lead_01522,first_touch,2026-06-10T02:13:14.738840408,completed
lead_01523,first_touch,2026-06-10T09:46:48.571250435,completed
lead_01524,first_touch,2026-06-11T16:15:11.234587720,completed
lead_01525,first_touch,2026-06-10T12:21:52.712276708,completed
lead_01526,first_touch,2026-06-10T09:48:10.055657986,completed
lead_01527,first_touch,2026-06-10T22:01:23.608616198,completed
lead_01528,first_touch,2026-06-10T06:01:14.404394831,completed
lead_01529,first_touch,2026-06-11T04:07:51.025927773,completed
lead_01530,first_touch,2026-06-10T21:53:52.321390004,completed
lead_01531,first_touch,2026-06-10T17:45:19.489830890,completed
lead_01532,first_touch,2026-06-10T08:20:08.917238722,completed
lead_01533,first_touch,2026-06-10T08:15:27.158822744,completed
lead_01534,first_touch,2026-06-10T13:32:39.233049839,completed
lead_01535,first_touch,,not_assigned
lead_01536,first_touch,2026-06-10T02:32:53.130472589,completed
lead_01537,first_touch,2026-06-10T19:05:07.805990056,completed
lead_01538,first_touch,2026-06-10T11:52:16.007259724,completed
lead_01539,first_touch,2026-06-10T21:28:37.984176203,completed
lead_01540,first_touch,2026-06-10T07:09:44.838903241,completed
lead_01541,first_touch,2026-06-10T15:36:53.181033991,completed
lead_01542,first_touch,2026-06-11T13:02:50.562048535,completed
lead_01543,first_touch,2026-06-11T04:26:54.033240529,completed
lead_01544,first_touch,2026-06-11T16:05:46.022083535,completed
lead_01545,first_touch,2026-06-11T09:06:44.290003854,completed
lead_01546,first_touch,2026-06-12T13:28:02.162064947,completed
lead_01547,first_touch,2026-06-11T08:33:43.118892840,completed
lead_01548,first_touch,2026-06-12T13:36:59.244719367,completed
lead_01549,first_touch,2026-06-11T03:37:08.245389522,completed
lead_01550,first_touch,2026-06-13T07:02:12.607637085,completed
lead_01551,first_touch,2026-06-11T06:19:02.097249609,completed
lead_01552,first_touch,2026-06-12T00:21:35.801616764,completed
lead_01553,first_touch,2026-06-11T13:43:31.450129345,completed
lead_01554,first_touch,2026-06-11T08:58:17.880907361,completed
lead_01555,first_touch,2026-06-11T05:01:44.971820062,completed
lead_01556,first_touch,2026-06-11T08:48:00.254500479,completed
lead_01557,first_touch,2026-06-11T04:03:21.474906449,completed
lead_01558,first_touch,2026-06-12T11:45:28.700540797,completed
lead_01559,first_touch,2026-06-11T22:39:47.697509346,completed
lead_01560,first_touch,2026-06-11T02:55:56.566379016,completed
lead_01561,first_touch,2026-06-11T13:57:17.307880803,completed
lead_01562,first_touch,2026-06-11T13:05:41.915863292,completed
lead_01563,first_touch,2026-06-11T03:38:21.901634452,completed
lead_01564,first_touch,2026-06-11T07:35:03.171138887,completed
lead_01565,first_touch,2026-06-11T07:34:18.610792249,completed
lead_01566,first_touch,2026-06-12T07:05:48.559055631,completed
lead_01567,first_touch,2026-06-12T21:27:19.702105371,completed
lead_01568,first_touch,2026-06-12T18:30:30.263959184,completed
lead_01569,first_touch,2026-06-12T04:43:48.227952103,completed
lead_01570,first_touch,2026-06-13T06:29:39.379113891,completed
lead_01571,first_touch,2026-06-12T14:00:37.488624055,completed
lead_01572,first_touch,2026-06-12T21:51:14.509928597,completed
lead_01573,first_touch,2026-06-13T06:33:55.155382806,completed
lead_01574,first_touch,2026-06-12T12:53:49.655696301,completed
lead_01575,first_touch,2026-06-13T02:07:21.685276109,completed
lead_01576,first_touch,2026-06-12T13:16:35.023431142,completed
lead_01577,first_touch,2026-06-12T12:43:36.916856663,completed
lead_01578,first_touch,2026-06-12T11:51:43.530388428,completed
lead_01579,first_touch,2026-06-12T11:33:06.130882971,completed
lead_01580,first_touch,2026-06-12T08:27:15.477379766,completed
lead_01581,first_touch,2026-06-12T05:59:38.102766786,completed
lead_01582,first_touch,2026-06-12T11:25:41.315548974,completed
lead_01583,first_touch,2026-06-12T03:12:59.961256116,completed
lead_01584,first_touch,2026-06-12T11:14:26.478617828,completed
lead_01585,first_touch,2026-06-12T14:23:27.285659251,completed
lead_01586,first_touch,2026-06-12T02:10:55.023865670,completed
lead_01587,first_touch,2026-06-12T07:49:53.682635114,completed
lead_01588,first_touch,2026-06-12T12:48:57.903486764,completed
lead_01589,first_touch,2026-06-12T06:38:25.653777752,completed
lead_01590,first_touch,2026-06-12T17:37:06.057109340,completed
lead_01591,first_touch,2026-06-12T06:52:57.805308234,completed
lead_01592,first_touch,2026-06-12T11:47:22.475851083,completed
lead_01593,first_touch,2026-06-13T20:40:43.271289682,completed
lead_01594,first_touch,2026-06-13T00:27:26.267405768,completed
lead_01595,first_touch,2026-06-14T05:17:15.513412269,completed
lead_01596,first_touch,2026-06-13T05:01:24.059394407,completed
lead_01597,first_touch,2026-06-13T09:56:50.566388802,completed
lead_01598,first_touch,2026-06-13T14:07:21.311044159,completed
lead_01599,first_touch,2026-06-13T01:34:53.687294744,completed
lead_01600,first_touch,2026-06-13T08:05:02.954018631,completed
lead_01601,first_touch,2026-06-13T03:06:56.729810084,completed
lead_01602,first_touch,2026-06-13T04:54:54.425567202,completed
lead_01603,first_touch,2026-06-13T11:23:24.454276247,completed
lead_01604,first_touch,2026-06-15T18:34:55.070178988,completed
lead_01605,first_touch,2026-06-15T09:09:02.082190072,completed
lead_01606,first_touch,2026-06-13T14:54:18.164543879,completed
lead_01607,first_touch,2026-06-14T02:51:53.029815666,completed
lead_01608,first_touch,2026-06-13T03:31:08.563012033,completed
lead_01609,first_touch,2026-06-14T10:15:11.396621701,completed
lead_01610,first_touch,2026-06-13T10:17:05.508693232,completed
lead_01611,first_touch,2026-06-14T17:45:07.003113493,completed
lead_01612,first_touch,2026-06-13T15:10:47.465622455,completed
lead_01613,first_touch,2026-06-13T20:09:12.291882549,completed
lead_01614,first_touch,2026-06-13T05:48:11.853688209,completed
lead_01615,first_touch,2026-06-13T14:33:43.106816761,completed
lead_01616,first_touch,2026-06-13T15:35:08.696554983,completed
lead_01617,first_touch,2026-06-13T01:56:42.713635153,completed
lead_01618,first_touch,2026-06-15T08:31:59.249679767,completed
lead_01619,first_touch,2026-06-13T07:32:26.667055161,completed
lead_01620,first_touch,2026-06-14T13:08:00.601825859,completed
lead_01621,first_touch,2026-06-14T14:33:21.593220758,completed
lead_01622,first_touch,2026-06-14T11:48:45.443830937,completed
lead_01623,first_touch,2026-06-14T14:10:06.781779720,completed
lead_01624,first_touch,2026-06-15T16:47:50.553508414,completed
lead_01625,first_touch,2026-06-14T20:47:38.158173505,completed
lead_01626,first_touch,2026-06-14T04:48:35.947552325,completed
lead_01627,first_touch,2026-06-14T05:19:13.373948973,completed
lead_01628,first_touch,2026-06-14T21:13:01.290364520,completed
lead_01629,first_touch,2026-06-15T01:23:25.524119058,completed
lead_01630,first_touch,2026-06-14T11:59:24.033002037,completed
lead_01631,first_touch,2026-06-14T16:24:30.916479426,completed
lead_01632,first_touch,2026-06-14T10:30:05.304503129,completed
lead_01633,first_touch,2026-06-14T16:57:16.017883912,completed
lead_01634,first_touch,2026-06-15T05:01:39.229726161,completed
lead_01635,first_touch,2026-06-15T05:45:46.090385366,completed
lead_01636,first_touch,2026-06-14T12:57:01.000164489,completed
lead_01637,first_touch,2026-06-15T10:36:54.300442431,completed
lead_01638,first_touch,2026-06-15T02:08:25.371654384,completed
lead_01639,first_touch,2026-06-15T14:12:25.664232335,completed
lead_01640,first_touch,2026-06-14T14:46:07.420728899,completed
lead_01641,first_touch,2026-06-14T08:58:48.530870587,completed
lead_01642,first_touch,2026-06-14T14:01:55.726239063,completed
lead_01643,first_touch,2026-06-14T22:45:21.691500703,completed
lead_01644,first_touch,2026-06-14T20:18:16.306514420,completed
lead_01645,first_touch,2026-06-15T03:39:03.593368728,completed
lead_01646,first_touch,2026-06-14T08:26:57.465154180,completed
lead_01647,first_touch,2026-06-14T12:45:28.271665814,completed
lead_01648,first_touch,2026-06-14T07:58:25.402719434,completed
lead_01649,first_touch,2026-06-14T09:31:42.856202172,completed
lead_01650,first_touch,2026-06-14T02:44:39.503281783,completed
lead_01651,first_touch,2026-06-14T19:37:37.862687209,completed
lead_01652,first_touch,2026-06-14T20:16:42.007694001,completed
lead_01653,first_touch,2026-06-14T05:12:03.449236763,completed
lead_01654,first_touch,2026-06-14T08:02:34.371139441,completed
lead_01655,first_touch,2026-06-15T06:04:28.118134065,completed
lead_01656,first_touch,2026-06-15T18:42:35.875124280,completed
lead_01657,first_touch,2026-06-15T22:20:58.790477703,completed
lead_01658,first_touch,2026-06-16T04:28:50.040404112,completed
lead_01659,first_touch,2026-06-16T17:43:03.409236590,completed
lead_01660,first_touch,2026-06-15T16:04:02.799826699,completed
lead_01661,first_touch,2026-06-15T06:44:04.734250020,completed
lead_01662,first_touch,2026-06-15T11:24:23.038482246,completed
lead_01663,first_touch,2026-06-15T16:40:53.707917941,completed
lead_01664,first_touch,2026-06-15T21:20:47.965266636,completed
lead_01665,first_touch,2026-06-15T14:26:37.916840576,completed
lead_01666,first_touch,2026-06-15T09:32:04.952245844,completed
lead_01667,first_touch,2026-06-15T05:53:57.762038079,completed
lead_01668,first_touch,2026-06-15T02:57:20.164471673,completed
lead_01669,first_touch,2026-06-15T11:27:57.109017110,completed
lead_01670,first_touch,,not_assigned
lead_01671,first_touch,2026-06-15T12:58:28.423278700,completed
lead_01672,first_touch,2026-06-16T02:18:01.090143861,completed
lead_01673,first_touch,2026-06-16T03:24:42.294655535,completed
lead_01674,first_touch,2026-06-15T18:38:11.019908790,completed
lead_01675,first_touch,2026-06-15T16:54:04.191340219,completed
lead_01676,first_touch,2026-06-15T11:19:03.809626003,completed
lead_01677,first_touch,2026-06-15T08:18:42.262908620,completed
lead_01678,first_touch,2026-06-15T09:26:52.174210279,completed
lead_01679,first_touch,2026-06-15T08:57:09.919208019,completed
lead_01680,first_touch,2026-06-15T01:55:11.235665899,completed
lead_01681,first_touch,2026-06-18T04:19:27.142894685,completed
lead_01682,first_touch,2026-06-15T10:18:52.669995702,completed
lead_01683,first_touch,2026-06-15T12:12:49.646768849,completed
lead_01684,first_touch,2026-06-15T07:23:45.450260331,completed
lead_01685,first_touch,2026-06-15T09:39:20.257602606,completed
lead_01686,first_touch,2026-06-16T01:22:49.656733072,completed
lead_01687,first_touch,2026-06-19T01:28:55.793505309,completed
lead_01688,first_touch,2026-06-16T12:14:23.085036276,completed
lead_01689,first_touch,2026-06-18T08:31:45.575827716,completed
lead_01690,first_touch,2026-06-16T21:25:01.023976621,completed
lead_01691,first_touch,2026-06-16T10:41:42.844937105,completed
lead_01692,first_touch,2026-06-17T22:19:07.120454450,completed
lead_01693,first_touch,2026-06-16T01:24:57.197154824,completed
lead_01694,first_touch,2026-06-16T21:50:16.647462373,completed
lead_01695,first_touch,2026-06-17T03:20:50.445830844,completed
lead_01696,first_touch,2026-06-17T01:08:28.565871541,completed
lead_01697,first_touch,2026-06-17T19:56:31.388022889,completed
lead_01698,first_touch,2026-06-16T05:42:59.544314687,completed
lead_01699,first_touch,2026-06-16T05:50:16.333859793,completed
lead_01700,first_touch,2026-06-16T14:55:59.549873990,completed
lead_01701,first_touch,2026-06-16T04:38:03.748100440,completed
lead_01702,first_touch,2026-06-16T15:21:35.314784386,completed
lead_01703,first_touch,2026-06-16T07:32:53.188508391,completed
lead_01704,first_touch,2026-06-16T23:59:50.976228902,completed
lead_01705,first_touch,2026-06-18T04:11:45.090921436,completed
lead_01706,first_touch,2026-06-16T20:34:00.456050407,completed
lead_01707,first_touch,2026-06-18T07:21:20.122617210,completed
lead_01708,first_touch,2026-06-18T02:00:51.685909793,completed
lead_01709,first_touch,2026-06-16T21:38:43.027196741,completed
lead_01710,first_touch,2026-06-16T15:58:06.239046543,completed
lead_01711,first_touch,2026-06-17T21:52:49.715787696,completed
lead_01712,first_touch,2026-06-17T19:18:49.620398529,completed
lead_01713,first_touch,2026-06-17T16:41:13.956941138,completed
lead_01714,first_touch,2026-06-17T04:53:04.361066555,completed
lead_01715,first_touch,2026-06-17T14:13:14.447576878,completed
lead_01716,first_touch,2026-06-17T19:43:36.397472156,completed
lead_01717,first_touch,2026-06-17T13:35:29.455334846,completed
lead_01718,first_touch,2026-06-18T03:48:39.886879890,completed
lead_01719,first_touch,2026-06-18T04:49:16.067961898,completed
lead_01720,first_touch,2026-06-18T06:04:48.695716927,completed
lead_01721,first_touch,2026-06-18T06:13:08.434324811,completed
lead_01722,first_touch,2026-06-17T04:32:08.721051669,completed
lead_01723,first_touch,2026-06-17T16:22:06.580580513,completed
lead_01724,first_touch,2026-06-18T01:20:07.741473718,completed
lead_01725,first_touch,2026-06-18T08:54:06.053028681,completed
lead_01726,first_touch,2026-06-18T10:06:25.945122573,completed
lead_01727,first_touch,2026-06-19T14:39:21.109777820,completed
lead_01728,first_touch,2026-06-17T09:31:53.230324612,completed
lead_01729,first_touch,2026-06-18T00:15:34.281668670,completed
lead_01730,first_touch,,not_assigned
lead_01731,first_touch,2026-06-17T22:52:58.742701399,completed
lead_01732,first_touch,,not_assigned
lead_01733,first_touch,2026-06-17T19:57:20.498035210,completed
lead_01734,first_touch,2026-06-19T07:31:08.740453731,completed
lead_01735,first_touch,2026-06-18T04:23:42.381825945,completed
lead_01736,first_touch,2026-06-17T18:59:48.315545833,completed
lead_01737,first_touch,2026-06-18T00:22:14.280723784,completed
lead_01738,first_touch,2026-06-17T20:57:59.454026341,completed
lead_01739,first_touch,2026-06-18T16:28:32.291259612,completed
lead_01740,first_touch,2026-06-18T05:26:48.828801974,completed
lead_01741,first_touch,2026-06-18T02:19:28.317097657,completed
lead_01742,first_touch,2026-06-17T21:08:48.305290681,completed
lead_01743,first_touch,2026-06-18T08:33:22.511098701,completed
lead_01744,first_touch,2026-06-18T09:39:59.700111956,completed
lead_01745,first_touch,2026-06-18T08:29:19.570010688,completed
lead_01746,first_touch,2026-06-18T16:19:24.647466808,completed
lead_01747,first_touch,2026-06-19T22:38:32.343382886,completed
lead_01748,first_touch,2026-06-18T04:55:39.784711268,completed
lead_01749,first_touch,2026-06-22T07:54:57.195993366,completed
lead_01750,first_touch,2026-06-18T06:45:50.664626651,completed
lead_01751,first_touch,2026-06-18T10:57:58.299741043,completed
lead_01752,first_touch,2026-06-18T21:26:51.972634587,completed
lead_01753,first_touch,2026-06-18T16:41:14.377171912,completed
lead_01754,first_touch,2026-06-18T05:34:21.042806100,completed
lead_01755,first_touch,2026-06-20T21:51:08.543021140,completed
lead_01756,first_touch,2026-06-18T14:56:17.470967177,completed
lead_01757,first_touch,2026-06-19T05:07:59.504212291,completed
lead_01758,first_touch,2026-06-18T10:37:02.676434788,completed
lead_01759,first_touch,2026-06-18T10:27:26.201192078,completed
lead_01760,first_touch,2026-06-18T14:01:52.874581155,completed
lead_01761,first_touch,2026-06-21T00:13:32.308366346,completed
lead_01762,first_touch,2026-06-18T18:16:35.411429633,completed
lead_01763,first_touch,2026-06-18T13:46:50.717568082,completed
lead_01764,first_touch,2026-06-18T09:46:14.567066459,completed
lead_01765,first_touch,2026-06-18T14:08:30.678685698,completed
lead_01766,first_touch,2026-06-18T15:45:15.228460764,completed
lead_01767,first_touch,2026-06-19T13:23:02.710568082,completed
lead_01768,first_touch,2026-06-18T18:25:41.088853141,completed
lead_01769,first_touch,2026-06-19T08:33:01.779999628,completed
lead_01770,first_touch,2026-06-18T21:37:16.287816370,completed
lead_01771,first_touch,2026-06-18T13:30:59.494263340,completed
lead_01772,first_touch,2026-06-18T05:15:47.990947881,completed
lead_01773,first_touch,2026-06-18T14:13:02.748402823,completed
lead_01774,first_touch,2026-06-18T15:18:21.770979714,completed
lead_01775,first_touch,2026-06-19T18:02:44.533296305,completed
lead_01776,first_touch,2026-06-20T03:27:43.554883430,completed
lead_01777,first_touch,2026-06-19T05:10:46.851445364,completed
lead_01778,first_touch,2026-06-20T08:49:13.349278732,completed
lead_01779,first_touch,2026-06-20T07:36:58.204576133,completed
lead_01780,first_touch,2026-06-19T03:30:28.732715458,completed
lead_01781,first_touch,2026-06-19T11:39:26.005640362,completed
lead_01782,first_touch,2026-06-19T13:32:18.025481612,completed
lead_01783,first_touch,2026-06-19T09:01:25.283889865,completed
lead_01784,first_touch,2026-06-20T00:22:51.459593085,completed
lead_01785,first_touch,2026-06-19T16:36:11.033518628,completed
lead_01786,first_touch,2026-06-19T08:06:57.587653451,completed
lead_01787,first_touch,2026-06-19T10:43:17.261750450,completed
lead_01788,first_touch,2026-06-20T04:05:50.099908890,completed
lead_01789,first_touch,2026-06-19T05:53:30.214763180,completed
lead_01790,first_touch,2026-06-20T03:46:11.719949448,completed
lead_01791,first_touch,2026-06-23T12:17:24.082442316,completed
lead_01792,first_touch,2026-06-19T12:30:42.375853405,completed
lead_01793,first_touch,2026-06-20T12:54:16.713321400,completed
lead_01794,first_touch,2026-06-20T14:38:17.722531967,completed
lead_01795,first_touch,2026-06-20T03:33:30.789423878,completed
lead_01796,first_touch,2026-06-19T23:05:03.849781122,completed
lead_01797,first_touch,2026-06-19T16:19:06.274735545,completed
lead_01798,first_touch,2026-06-20T14:09:18.653063307,completed
lead_01799,first_touch,2026-06-19T16:10:45.364463774,completed
lead_01800,first_touch,2026-06-19T23:01:37.293263746,completed
lead_01801,first_touch,2026-06-19T22:33:41.676317208,completed
lead_01802,first_touch,2026-06-19T05:57:44.452860393,completed
lead_01803,first_touch,2026-06-19T17:12:12.290696470,completed
lead_01804,first_touch,2026-06-19T02:13:55.476105829,completed
lead_01805,first_touch,2026-06-19T20:36:02.384625882,completed
lead_01806,first_touch,2026-06-19T17:16:22.192904033,completed
lead_01807,first_touch,2026-06-20T05:17:24.277036259,completed
lead_01808,first_touch,2026-06-19T07:35:57.926291730,completed
lead_01809,first_touch,2026-06-22T12:08:44.991011243,completed
lead_01810,first_touch,2026-06-20T23:47:51.546639189,completed
