account_id,account_name,segment,industry,employee_count,potential_arr
acct_01491,Conta 01491,smb,healthcare,93,37310.47
acct_01492,Conta 01492,mid_market,manufacturing,828,48328.88
acct_01493,Conta 01493,smb,financial_services,176,38118.99
acct_01494,Conta 01494,enterprise,healthcare,2077,39810.09
acct_01495,Conta 01495,mid_market,healthcare,215,42316.33
acct_01496,Conta 01496,mid_market,healthcare,325,86926.55
acct_01497,Conta 01497,enterprise,financial_services,3490,57333.08
acct_01498,Conta 01498,enterprise,software,3520,43311.9
acct_01499,Conta 01499,smb,retail,106,72271.89
acct_01500,Conta 01500,mid_market,retail,626,46945.03
acct_01501,Conta 01501,smb,software,91,47681.69
acct_01502,Conta 01502,mid_market,financial_services,306,10550.09
acct_01503,Conta 01503,smb,retail,47,47804.65
acct_01504,Conta 01504,mid_market,healthcare,737,43328.34
acct_01505,Conta 01505,smb,retail,108,52815.31
acct_01506,Conta 01506,smb,retail,67,90274.04
acct_01507,Conta 01507,mid_market,manufacturing,220,34540.45
acct_01508,Conta 01508,mid_market,manufacturing,279,61952.81
acct_01509,Conta 01509,smb,education,65,24645.88
acct_01510,Conta 01510,smb,healthcare,59,72566.35
acct_01511,Conta 01511,smb,healthcare,114,78648.33
acct_01512,Conta 01512,mid_market,financial_services,216,73138.74
acct_01513,Conta 01513,smb,education,82,40562.8
acct_01514,Conta 01514,smb,retail,105,68092.56
acct_01515,Conta 01515,enterprise,software,1723,86628.74
acct_01516,Conta 01516,mid_market,financial_services,596,59240.57
acct_01517,Conta 01517,enterprise,education,2919,65894.92
acct_01518,Conta 01518,smb,healthcare,67,49351.06
acct_01519,Conta 01519,smb,software,133,57463.98
acct_01520,Conta 01520,mid_market,education,479,53219.66
acct_01521,Conta 01521,smb,retail,121,45295.12
acct_01522,Conta 01522,smb,software,38,66044.19
acct_01523,Conta 01523,enterprise,software,2565,45283.4
acct_01524,Conta 01524,mid_market,education,511,89109.06
acct_01525,Conta 01525,smb,retail,124,75794.88
acct_01526,Conta 01526,smb,healthcare,39,26990.72
acct_01527,Conta 01527,smb,retail,98,65379.14
acct_01528,Conta 01528,smb,retail,73,45726.48
acct_01529,Conta 01529,smb,education,155,28268.47
acct_01530,Conta 01530,smb,financial_services,55,54380.98
acct_01531,Conta 01531,smb,software,53,48855.73
acct_01532,Conta 01532,mid_market,healthcare,767,13126.34
acct_01533,Conta 01533,mid_market,retail,679,118580.95
acct_01534,Conta 01534,smb,retail,138,43007.46
acct_01535,Conta 01535,mid_market,education,791,38528.54
acct_01536,Conta 01536,smb,retail,148,57939.71
acct_01537,Conta 01537,mid_market,financial_services,244,49771.04
acct_01538,Conta 01538,smb,software,103,31907.11
acct_01539,Conta 01539,mid_market,financial_services,725,28817.16
acct_01540,Conta 01540,smb,healthcare,52,69544.4
acct_01541,Conta 01541,mid_market,education,683,83602.13
acct_01542,Conta 01542,smb,retail,178,31863.43
acct_01543,Conta 01543,smb,healthcare,162,43073.95
acct_01544,Conta 01544,mid_market,education,601,33701.57
acct_01545,Conta 01545,smb,manufacturing,115,81741.26
acct_01546,Conta 01546,smb,education,41,37951.64
acct_01547,Conta 01547,mid_market,software,256,66900.17
acct_01548,Conta 01548,mid_market,manufacturing,216,68142.9
acct_01549,Conta 01549,enterprise,retail,1895,57958.36
acct_01550,Conta 01550,smb,manufacturing,94,21886.66
acct_01551,Conta 01551,enterprise,retail,1582,77825.21
acct_01552,Conta 01552,smb,financial_services,154,70375.51
acct_01553,Conta 01553,smb,education,62,31940.84
acct_01554,Conta 01554,mid_market,education,803,31920.23
acct_01555,Conta 01555,mid_market,financial_services,351,33615.55
acct_01556,Conta 01556,mid_market,healthcare,694,53479.32
acct_01557,Conta 01557,enterprise,healthcare,1265,26426.28
acct_01558,Conta 01558,smb,financial_services,64,17301.26
acct_01559,Conta 01559,enterprise,manufacturing,1761,48194.12
acct_01560,Conta 01560,enterprise,education,4422,79813.43
acct_01561,Conta 01561,mid_market,software,531,15424.26
acct_01562,Conta 01562,mid_market,manufacturing,236,44185.18
acct_01563,Conta 01563,enterprise,retail,3902,115959.39
acct_01564,Conta 01564,mid_market,education,421,63061.28
acct_01565,Conta 01565,enterprise,financial_services,3496,93060.79
acct_01566,Conta 01566,smb,education,97,30731.78
acct_01567,Conta 01567,enterprise,financial_services,3046,26924.42
acct_01568,Conta 01568,smb,manufacturing,156,46776.05
acct_01569,Conta 01569,mid_market,healthcare,329,48029.57
acct_01570,Conta 01570,smb,healthcare,127,66178.05
acct_01571,Conta 01571,smb,healthcare,76,57884.3
acct_01572,Conta 01572,mid_market,financial_services,402,37703.37
acct_01573,Conta 01573,smb,retail,158,25452.78
acct_01574,Conta 01574,mid_market,software,597,52170.61
acct_01575,Conta 01575,enterprise,software,1450,51166.6
acct_01576,Conta 01576,mid_market,retail,661,27529.0
acct_01577,Conta 01577,enterprise,education,2606,59958.04
acct_01578,Conta 01578,smb,healthcare,31,65447.83
acct_01579,Conta 01579,smb,manufacturing,33,54239.49
acct_01580,Conta 01580,smb,education,116,65123.08
acct_01581,Conta 01581,mid_market,software,316,36066.42
acct_01582,Conta 01582,enterprise,software,2125,108529.72
acct_01583,Conta 01583,smb,manufacturing,131,50917.45
acct_01584,Conta 01584,mid_market,education,516,27055.43
acct_01585,Conta 01585,enterprise,education,1070,57922.75
acct_01586,Conta 01586,mid_market,healthcare,386,41361.54
acct_01587,Conta 01587,smb,software,96,50017.75
acct_01588,Conta 01588,enterprise,manufacturing,4188,45395.44
acct_01589,Conta 01589,mid_market,retail,549,87969.31
acct_01590,Conta 01590,smb,financial_services,65,25547.31
acct_01591,Conta 01591,smb,education,179,27734.48
acct_01592,Conta 01592,mid_market,education,304,61449.54
acct_01593,Conta 01593,smb,financial_services,37,21737.1
acct_01594,Conta 01594,mid_market,education,467,67897.48
acct_01595,Conta 01595,smb,retail,119,61671.98
acct_01596,Conta 01596,smb,manufacturing,45,59349.49
acct_01597,Conta 01597,smb,education,151,31182.66
acct_01598,Conta 01598,mid_market,retail,889,57158.09
acct_01599,Conta 01599,enterprise,education,3535,37253.31
acct_01600,Conta 01600,smb,software,155,24570.3
acct_01601,Conta 01601,mid_market,financial_services,824,45635.23
acct_01602,Conta 01602,smb,retail,66,53895.85
acct_01603,Conta 01603,mid_market,healthcare,795,46447.04
acct_01604,Conta 01604,smb,retail,61,42840.95
acct_01605,Conta 01605,smb,education,138,43121.15
acct_01606,Conta 01606,mid_market,software,255,100613.82
acct_01607,Conta 01607,smb,financial_services,65,45966.37
acct_01608,Conta 01608,mid_market,education,660,74045.95
acct_01609,Conta 01609,smb,manufacturing,38,48281.52
acct_01610,Conta 01610,enterprise,retail,1530,81709.98
acct_01611,Conta 01611,smb,financial_services,37,17533.02
acct_01612,Conta 01612,smb,manufacturing,117,96514.28
acct_01613,Conta 01613,smb,manufacturing,122,58591.77
acct_01614,Conta 01614,mid_market,retail,734,40946.59
acct_01615,Conta 01615,smb,education,116,68939.36
acct_01616,Conta 01616,mid_market,retail,615,43203.64
acct_01617,Conta 01617,enterprise,education,4222,107992.14
acct_01618,Conta 01618,enterprise,financial_services,3421,111943.54
acct_01619,Conta 01619,smb,education,127,10925.1
acct_01620,Conta 01620,smb,manufacturing,94,47310.82
acct_01621,Conta 01621,smb,manufacturing,73,52061.49
acct_01622,Conta 01622,mid_market,retail,618,24235.41
acct_01623,Conta 01623,smb,software,134,66176.29
acct_01624,Conta 01624,smb,financial_services,55,50532.62
acct_01625,Conta 01625,smb,manufacturing,88,55459.08
acct_01626,Conta 01626,smb,software,129,73128.57
acct_01627,Conta 01627,enterprise,financial_services,4032,63588.42
acct_01628,Conta 01628,mid_market,manufacturing,642,63110.13
acct_01629,Conta 01629,smb,education,59,62904.59
acct_01630,Conta 01630,smb,manufacturing,45,49223.18
acct_01631,Conta 01631,mid_market,education,304,36211.91
acct_01632,Conta 01632,smb,financial_services,121,66539.42
acct_01633,Conta 01633,enterprise,retail,2482,75931.47
acct_01634,Conta 01634,smb,software,124,27527.5
acct_01635,Conta 01635,smb,retail,128,45931.37
acct_01636,Conta 01636,smb,healthcare,68,45741.64
acct_01637,Conta 01637,mid_market,financial_services,554,43045.56
acct_01638,Conta 01638,smb,software,131,36973.78
acct_01639,Conta 01639,mid_market,healthcare,678,34271.02
acct_01640,Conta 01640,mid_market,retail,190,65431.37
acct_01641,Conta 01641,enterprise,healthcare,1169,49331.01
acct_01642,Conta 01642,enterprise,retail,3326,20219.78
acct_01643,Conta 01643,mid_market,manufacturing,682,70497.31
acct_01644,Conta 01644,smb,financial_services,37,49865.42
acct_01645,Conta 01645,mid_market,manufacturing,510,102568.05
acct_01646,Conta 01646,mid_market,software,283,39808.19
acct_01647,Conta 01647,smb,retail,171,31732.81
acct_01648,Conta 01648,mid_market,manufacturing,379,35198.39
acct_01649,Conta 01649,smb,retail,134,42359.95
acct_01650,Conta 01650,smb,retail,60,57193.0
acct_01651,Conta 01651,smb,software,86,21799.25
acct_01652,Conta 01652,enterprise,software,2640,45693.84
acct_01653,Conta 01653,smb,manufacturing,99,54155.74
acct_01654,Conta 01654,smb,healthcare,51,36856.96
acct_01655,Conta 01655,mid_market,education,503,93999.37
acct_01656,Conta 01656,smb,retail,53,38718.11
acct_01657,Conta 01657,smb,retail,62,25169.56
acct_01658,Conta 01658,enterprise,financial_services,2813,8000.0
acct_01659,Conta 01659,mid_market,financial_services,570,35954.52
acct_01660,Conta 01660,enterprise,financial_services,1583,47804.05
acct_01661,Conta 01661,enterprise,software,3692,51022.37
acct_01662,Conta 01662,mid_market,manufacturing,722,47029.94
acct_01663,Conta 01663,mid_market,software,341,20636.04
acct_01664,Conta 01664,smb,financial_services,89,50118.95
acct_01665,Conta 01665,mid_market,healthcare,672,66184.0
acct_01666,Conta 01666,enterprise,education,910,73378.65
acct_01667,Conta 01667,smb,education,65,42897.13
acct_01668,Conta 01668,mid_market,software,794,52626.69
acct_01669,Conta 01669,enterprise,healthcare,2860,8000.0
acct_01670,Conta 01670,enterprise,retail,3301,111897.22
acct_01671,Conta 01671,mid_market,retail,689,41494.32
acct_01672,Conta 01672,enterprise,healthcare,2169,50363.18
acct_01673,Conta 01673,smb,financial_services,67,42185.47
acct_01674,Conta 01674,mid_market,retail,676,36872.27
acct_01675,Conta 01675,mid_market,healthcare,241,79494.4
acct_01676,Conta 01676,mid_market,education,335,34227.07
acct_01677,Conta 01677,smb,software,98,41944.1
acct_01678,Conta 01678,smb,retail,162,40674.13
acct_01679,Conta 01679,smb,education,30,32486.6
acct_01680,Conta 01680,smb,software,79,15088.61
acct_01681,Conta 01681,smb,financial_services,129,61657.09
acct_01682,Conta 01682,mid_market,manufacturing,582,61652.73
acct_01683,Conta 01683,mid_market,financial_services,795,34347.44
acct_01684,Conta 01684,smb,retail,143,48329.27
acct_01685,Conta 01685,smb,education,124,70607.97
acct_01686,Conta 01686,smb,manufacturing,82,18950.53
acct_01687,Conta 01687,smb,healthcare,167,75411.9
acct_01688,Conta 01688,smb,retail,71,28911.73
acct_01689,Conta 01689,smb,software,79,41771.46
acct_01690,Conta 01690,mid_market,financial_services,743,44396.84
acct_01691,Conta 01691,mid_market,education,463,55323.74
acct_01692,Conta 01692,enterprise,retail,4158,89289.89
acct_01693,Conta 01693,enterprise,healthcare,1471,61229.38
acct_01694,Conta 01694,mid_market,healthcare,740,58222.98
acct_01695,Conta 01695,mid_market,healthcare,383,56451.45
acct_01696,Conta 01696,smb,manufacturing,129,16432.91
acct_01697,Conta 01697,mid_market,manufacturing,413,39655.83
acct_01698,Conta 01698,smb,education,94,62962.39
acct_01699,Conta 01699,mid_market,financial_services,324,54698.96
acct_01700,Conta 01700,enterprise,software,3426,25284.21
acct_01701,Conta 01701,smb,healthcare,71,62276.77
acct_01702,Conta 01702,smb,software,128,52798.21
acct_01703,Conta 01703,enterprise,software,2568,84073.54
acct_01704,Conta 01704,smb,financial_services,170,74315.01
acct_01705,Conta 01705,mid_market,software,566,50681.94
acct_01706,Conta 01706,mid_market,retail,292,21649.8
acct_01707,Conta 01707,smb,manufacturing,52,49886.26
acct_01708,Conta 01708,mid_market,financial_services,249,63548.44
acct_01709,Conta 01709,enterprise,financial_services,4266,34795.74
acct_01710,Conta 01710,smb,software,171,87163.84
acct_01711,Conta 01711,mid_market,education,787,24109.46
acct_01712,Conta 01712,enterprise,financial_services,1371,21603.47
acct_01713,Conta 01713,smb,manufacturing,87,109318.78
acct_01714,Conta 01714,mid_market,manufacturing,273,47610.18
acct_01715,Conta 01715,smb,financial_services,34,39380.34
acct_01716,Conta 01716,mid_market,education,612,36722.9
acct_01717,Conta 01717,mid_market,healthcare,287,44900.4
acct_01718,Conta 01718,mid_market,financial_services,851,99445.89
acct_01719,Conta 01719,smb,financial_services,168,72877.58
acct_01720,Conta 01720,smb,education,61,51755.72
acct_01721,Conta 01721,enterprise,manufacturing,3213,86915.1
acct_01722,Conta 01722,enterprise,retail,2246,86846.14
acct_01723,Conta 01723,smb,manufacturing,73,46420.43
acct_01724,Conta 01724,enterprise,manufacturing,1547,27180.96
acct_01725,Conta 01725,smb,financial_services,175,88546.54
acct_01726,Conta 01726,enterprise,financial_services,2943,77127.96
acct_01727,Conta 01727,enterprise,software,1855,16056.04
acct_01728,Conta 01728,smb,education,146,30372.45
acct_01729,Conta 01729,smb,retail,45,38460.7
acct_01730,Conta 01730,smb,retail,65,85233.4
acct_01731,Conta 01731,smb,financial_services,123,53060.13
acct_01732,Conta 01732,enterprise,retail,3729,119920.46
acct_01733,Conta 01733,smb,manufacturing,33,17761.0
acct_01734,Conta 01734,smb,manufacturing,155,57950.72
acct_01735,Conta 01735,mid_market,healthcare,863,27931.42
acct_01736,Conta 01736,mid_market,retail,593,57437.91
acct_01737,Conta 01737,mid_market,retail,729,53201.9
acct_01738,Conta 01738,mid_market,manufacturing,522,55461.21
acct_01739,Conta 01739,mid_market,manufacturing,353,44261.76
acct_01740,Conta 01740,enterprise,healthcare,3942,68181.91
acct_01741,Conta 01741,mid_market,financial_services,325,88794.48
acct_01742,Conta 01742,smb,healthcare,35,27461.04
acct_01743,Conta 01743,enterprise,financial_services,3598,107460.05
acct_01744,Conta 01744,smb,healthcare,62,49490.73
acct_01745,Conta 01745,smb,education,147,44338.76
acct_01746,Conta 01746,smb,healthcare,97,59435.41
acct_01747,Conta 01747,enterprise,manufacturing,2517,34756.72
acct_01748,Conta 01748,smb,manufacturing,46,44827.74
acct_01749,Conta 01749,smb,financial_services,82,64398.54
acct_01750,Conta 01750,smb,education,44,55877.14
acct_01751,Conta 01751,enterprise,financial_services,3703,28853.2
acct_01752,Conta 01752,mid_market,financial_services,285,36030.26
acct_01753,Conta 01753,smb,software,112,54663.34
acct_01754,Conta 01754,enterprise,software,3712,59974.82
acct_01755,Conta 01755,smb,education,66,47965.78
acct_01756,Conta 01756,enterprise,education,2477,97214.66
acct_01757,Conta 01757,smb,software,49,81034.0
acct_01758,Conta 01758,mid_market,manufacturing,461,68532.14
acct_01759,Conta 01759,smb,healthcare,55,45247.16
acct_01760,Conta 01760,mid_market,retail,756,78607.12
acct_01761,Conta 01761,smb,retail,155,65871.33
acct_01762,Conta 01762,enterprise,financial_services,2287,49233.25
acct_01763,Conta 01763,enterprise,healthcare,1348,49934.52
acct_01764,Conta 01764,mid_market,software,259,85631.78
acct_01765,Conta 01765,enterprise,education,2354,79324.23
acct_01766,Conta 01766,enterprise,retail,3696,12902.42
acct_01767,Conta 01767,enterprise,healthcare,1024,107619.73
acct_01768,Conta 01768,smb,healthcare,57,30457.19
acct_01769,Conta 01769,smb,software,100,49183.0
acct_01770,Conta 01770,smb,manufacturing,99,75037.46
acct_01771,Conta 01771,smb,healthcare,44,55526.07
acct_01772,Conta 01772,mid_market,manufacturing,450,35553.54
acct_01773,Conta 01773,enterprise,software,901,56172.07
acct_01774,Conta 01774,smb,software,110,48587.41
acct_01775,Conta 01775,mid_market,financial_services,315,63439.53
acct_01776,Conta 01776,mid_market,healthcare,577,8000.0
acct_01777,Conta 01777,mid_market,financial_services,350,82420.89
acct_01778,Conta 01778,smb,manufacturing,168,39134.21
acct_01779,Conta 01779,smb,manufacturing,90,50430.03
acct_01780,Conta 01780,mid_market,healthcare,826,55516.37
acct_01781,Conta 01781,smb,education,124,67371.41
acct_01782,Conta 01782,smb,healthcare,63,24255.2
acct_01783,Conta 01783,enterprise,retail,4490,67809.2
acct_01784,Conta 01784,enterprise,education,4498,35642.62
acct_01785,Conta 01785,enterprise,retail,1721,90056.97
acct_01786,Conta 01786,mid_market,financial_services,626,83266.82
acct_01787,Conta 01787,enterprise,retail,3353,43350.08
acct_01788,Conta 01788,mid_market,retail,727,60284.57
acct_01789,Conta 01789,smb,software,118,18068.72
acct_01790,Conta 01790,smb,retail,98,53198.03
acct_01791,Conta 01791,mid_market,financial_services,250,24281.85
acct_01792,Conta 01792,mid_market,education,701,93940.34
acct_01793,Conta 01793,enterprise,retail,1667,84196.44
acct_01794,Conta 01794,smb,retail,175,44993.03
acct_01795,Conta 01795,smb,manufacturing,34,44516.35
acct_01796,Conta 01796,smb,education,141,57288.42
acct_01797,Conta 01797,enterprise,financial_services,3272,58538.74
acct_01798,Conta 01798,smb,financial_services,160,33113.31
acct_01799,Conta 01799,smb,software,63,76292.69
acct_01800,Conta 01800,smb,financial_services,121,27022.68
acct_01801,Conta 01801,smb,manufacturing,65,51700.27
acct_01802,Conta 01802,enterprise,healthcare,3744,38047.91
acct_01803,Conta 01803,mid_market,financial_services,308,54366.2
acct_01804,Conta 01804,enterprise,software,2695,70342.71
acct_01805,Conta 01805,smb,financial_services,89,55585.03
acct_01806,Conta 01806,mid_market,software,478,89937.68
acct_01807,Conta 01807,smb,software,149,55586.97
acct_01808,Conta 01808,mid_market,education,331,25161.84
acct_01809,Conta 01809,smb,education,48,70453.44
acct_01810,Conta 01810,smb,software,108,47307.52
acct_01811,Conta 01811,smb,manufacturing,94,37167.58
acct_01812,Conta 01812,smb,manufacturing,114,27871.86
acct_01813,Conta 01813,smb,financial_services,152,59023.21
acct_01814,Conta 01814,smb,financial_services,81,43525.74
acct_01815,Conta 01815,smb,manufacturing,63,25636.82
acct_01816,Conta 01816,smb,software,147,17751.67
acct_01817,Conta 01817,smb,software,165,70768.89
acct_01818,Conta 01818,enterprise,healthcare,1248,65416.97
acct_01819,Conta 01819,enterprise,financial_services,3735,38476.04
acct_01820,Conta 01820,enterprise,manufacturing,3969,47296.38
acct_01821,Conta 01821,smb,education,140,52241.71
acct_01822,Conta 01822,smb,retail,173,58359.68
acct_01823,Conta 01823,mid_market,retail,382,25964.27
acct_01824,Conta 01824,smb,retail,100,48328.42
acct_01825,Conta 01825,mid_market,education,270,30859.46
acct_01826,Conta 01826,smb,education,122,32579.31
acct_01827,Conta 01827,smb,healthcare,175,49999.16
acct_01828,Conta 01828,smb,education,160,8000.0
acct_01829,Conta 01829,enterprise,education,3729,53810.57
acct_01830,Conta 01830,smb,manufacturing,98,23491.24
acct_01831,Conta 01831,enterprise,financial_services,1838,67851.08
acct_01832,Conta 01832,mid_market,software,752,83386.77
acct_01833,Conta 01833,mid_market,software,302,30152.64
acct_01834,Conta 01834,smb,retail,48,92103.27
acct_01835,Conta 01835,mid_market,healthcare,597,38101.25
acct_01836,Conta 01836,mid_market,software,321,37750.13
acct_01837,Conta 01837,enterprise,software,1538,38698.14
acct_01838,Conta 01838,enterprise,financial_services,2315,92132.09
acct_01839,Conta 01839,smb,software,79,26839.8
acct_01840,Conta 01840,smb,manufacturing,44,80158.66
acct_01841,Conta 01841,smb,manufacturing,53,62969.91
acct_01842,Conta 01842,mid_market,software,642,61304.5
acct_01843,Conta 01843,mid_market,healthcare,194,31328.0
acct_01844,Conta 01844,mid_market,healthcare,548,103808.13
acct_01845,Conta 01845,enterprise,education,3467,33016.76
acct_01846,Conta 01846,enterprise,education,3135,71745.37
acct_01847,Conta 01847,enterprise,retail,2433,8000.0
acct_01848,Conta 01848,smb,financial_services,128,64791.3
acct_01849,Conta 01849,mid_market,education,465,96369.33
acct_01850,Conta 01850,mid_market,financial_services,296,33517.04
acct_01851,Conta 01851,smb,manufacturing,135,57643.4
acct_01852,Conta 01852,mid_market,financial_services,639,78605.45
acct_01853,Conta 01853,mid_market,software,408,58548.13
acct_01854,Conta 01854,smb,retail,76,48463.89
acct_01855,Conta 01855,enterprise,healthcare,2758,64034.0
acct_01856,Conta 01856,mid_market,software,835,54926.33
acct_01857,Conta 01857,enterprise,retail,2384,60413.79
acct_01858,Conta 01858,smb,retail,148,38727.97
acct_01859,Conta 01859,enterprise,software,3099,48621.59
acct_01860,Conta 01860,smb,healthcare,103,51563.38
acct_01861,Conta 01861,smb,education,77,32724.18
acct_01862,Conta 01862,enterprise,financial_services,1466,74714.87
acct_01863,Conta 01863,mid_market,retail,486,48085.29
acct_01864,Conta 01864,enterprise,software,3710,36345.75
acct_01865,Conta 01865,mid_market,software,590,34208.58
acct_01866,Conta 01866,enterprise,retail,4092,58660.89
acct_01867,Conta 01867,smb,retail,113,94046.0
acct_01868,Conta 01868,mid_market,education,477,36998.81
acct_01869,Conta 01869,smb,retail,45,46386.89
acct_01870,Conta 01870,mid_market,manufacturing,724,32983.29
acct_01871,Conta 01871,smb,manufacturing,78,58044.53
acct_01872,Conta 01872,mid_market,manufacturing,729,70894.25
acct_01873,Conta 01873,mid_market,financial_services,831,33683.52
acct_01874,Conta 01874,enterprise,financial_services,2303,51398.08
acct_01875,Conta 01875,smb,manufacturing,156,42245.15
acct_01876,Conta 01876,smb,software,74,48601.07
acct_01877,Conta 01877,smb,healthcare,175,43762.89
acct_01878,Conta 01878,mid_market,retail,223,71284.01
acct_01879,Conta 01879,enterprise,education,2206,55789.93
acct_01880,Conta 01880,smb,financial_services,116,12354.03
acct_01881,Conta 01881,mid_market,manufacturing,884,85392.4
acct_01882,Conta 01882,mid_market,healthcare,753,65312.6
acct_01883,Conta 01883,smb,software,67,59600.27
acct_01884,Conta 01884,smb,manufacturing,139,40031.33
acct_01885,Conta 01885,smb,manufacturing,132,30348.01
acct_01886,Conta 01886,smb,healthcare,138,53163.19
acct_01887,Conta 01887,mid_market,software,214,28292.81
acct_01888,Conta 01888,enterprise,education,2763,45879.02
acct_01889,Conta 01889,smb,manufacturing,87,61399.59
acct_01890,Conta 01890,mid_market,retail,698,45715.71
acct_01891,Conta 01891,enterprise,healthcare,2443,86830.48
acct_01892,Conta 01892,mid_market,retail,420,41695.99
acct_01893,Conta 01893,smb,manufacturing,34,8000.0
acct_01894,Conta 01894,mid_market,retail,354,37176.69
acct_01895,Conta 01895,enterprise,financial_services,2284,39970.1
acct_01896,Conta 01896,enterprise,software,1127,8000.0
acct_01897,Conta 01897,smb,financial_services,90,29149.23
acct_01898,Conta 01898,mid_market,retail,389,17151.16
acct_01899,Conta 01899,enterprise,retail,3050,90236.91
acct_01900,Conta 01900,smb,software,148,73664.45
acct_01901,Conta 01901,mid_market,retail,501,99263.9
acct_01902,Conta 01902,smb,retail,140,36430.73
acct_01903,Conta 01903,mid_market,education,578,40560.27
acct_01904,Conta 01904,mid_market,manufacturing,581,50057.12
acct_01905,Conta 01905,mid_market,software,531,79678.7
acct_01906,Conta 01906,mid_market,financial_services,495,36592.81
acct_01907,Conta 01907,enterprise,financial_services,1310,52821.89
acct_01908,Conta 01908,enterprise,education,1212,47090.04
acct_01909,Conta 01909,smb,education,32,30888.71
acct_01910,Conta 01910,smb,healthcare,32,41552.15
acct_01911,Conta 01911,mid_market,manufacturing,326,58766.98
acct_01912,Conta 01912,smb,retail,38,45969.6
acct_01913,Conta 01913,mid_market,software,476,25473.39
acct_01914,Conta 01914,smb,healthcare,30,61763.43
acct_01915,Conta 01915,smb,healthcare,41,84127.85
acct_01916,Conta 01916,mid_market,healthcare,838,59917.31
acct_01917,Conta 01917,enterprise,manufacturing,1527,65702.48
acct_01918,Conta 01918,enterprise,retail,2905,86739.21
acct_01919,Conta 01919,smb,financial_services,161,36000.29
acct_01920,Conta 01920,enterprise,retail,4346,97233.62
acct_01921,Conta 01921,mid_market,financial_services,891,43644.04
acct_01922,Conta 01922,smb,education,173,55487.85
acct_01923,Conta 01923,mid_market,education,676,48634.8
acct_01924,Conta 01924,smb,healthcare,174,15104.19
acct_01925,Conta 01925,smb,retail,48,47627.36
acct_01926,Conta 01926,mid_market,manufacturing,491,37817.42
acct_01927,Conta 01927,smb,software,159,38730.28
acct_01928,Conta 01928,mid_market,manufacturing,285,55769.61
acct_01929,Conta 01929,smb,retail,115,46265.87
acct_01930,Conta 01930,mid_market,education,640,50707.58
acct_01931,Conta 01931,enterprise,software,3117,31705.26
acct_01932,Conta 01932,mid_market,education,215,10416.9
acct_01933,Conta 01933,mid_market,healthcare,484,60720.16
acct_01934,Conta 01934,enterprise,healthcare,1599,48613.67
acct_01935,Conta 01935,mid_market,healthcare,405,101685.94
acct_01936,Conta 01936,smb,education,145,47419.57
acct_01937,Conta 01937,mid_market,financial_services,844,61553.21
acct_01938,Conta 01938,smb,retail,48,9110.27
acct_01939,Conta 01939,mid_market,retail,213,64219.65
acct_01940,Conta 01940,smb,education,126,87096.61
acct_01941,Conta 01941,mid_market,retail,238,54028.54
acct_01942,Conta 01942,mid_market,financial_services,444,54992.48
acct_01943,Conta 01943,mid_market,retail,274,49239.58
acct_01944,Conta 01944,smb,retail,34,66592.84
acct_01945,Conta 01945,mid_market,healthcare,746,51869.14
acct_01946,Conta 01946,enterprise,retail,3837,35210.95
acct_01947,Conta 01947,smb,education,71,39160.13
acct_01948,Conta 01948,enterprise,manufacturing,4241,47080.45
acct_01949,Conta 01949,enterprise,manufacturing,3160,54064.95
acct_01950,Conta 01950,enterprise,software,3087,44501.96
acct_01951,Conta 01951,smb,manufacturing,59,77808.11
acct_01952,Conta 01952,enterprise,manufacturing,1453,49607.58
acct_01953,Conta 01953,smb,financial_services,83,39859.99
acct_01954,Conta 01954,enterprise,healthcare,4068,69610.83
acct_01955,Conta 01955,mid_market,healthcare,392,71695.38
acct_01956,Conta 01956,smb,retail,155,59167.14
acct_01957,Conta 01957,smb,retail,139,27628.1
acct_01958,Conta 01958,mid_market,manufacturing,413,70774.27
acct_01959,Conta 01959,smb,manufacturing,45,44984.18
acct_01960,Conta 01960,mid_market,retail,401,44377.57
acct_01961,Conta 01961,smb,manufacturing,146,43152.12
acct_01962,Conta 01962,smb,manufacturing,141,68689.88
acct_01963,Conta 01963,enterprise,healthcare,1727,51104.93
acct_01964,Conta 01964,mid_market,education,388,64809.83
acct_01965,Conta 01965,mid_market,education,556,95998.01
acct_01966,Conta 01966,enterprise,healthcare,2583,94015.52
acct_01967,Conta 01967,smb,education,140,51717.51
acct_01968,Conta 01968,smb,retail,138,23950.16
acct_01969,Conta 01969,enterprise,retail,3054,39590.97
acct_01970,Conta 01970,enterprise,retail,2603,52183.77
acct_01971,Conta 01971,mid_market,education,262,49725.78
acct_01972,Conta 01972,smb,financial_services,43,33047.58
acct_01973,Conta 01973,mid_market,retail,464,72076.34
acct_01974,Conta 01974,smb,retail,42,67076.58
acct_01975,Conta 01975,smb,education,99,33924.56
acct_01976,Conta 01976,enterprise,healthcare,2100,103615.97
acct_01977,Conta 01977,mid_market,healthcare,314,91238.01
acct_01978,Conta 01978,smb,manufacturing,161,55849.96
acct_01979,Conta 01979,mid_market,retail,261,27166.75
acct_01980,Conta 01980,mid_market,software,665,38291.78
acct_01981,Conta 01981,mid_market,software,545,31821.67
acct_01982,Conta 01982,mid_market,retail,869,57714.74
acct_01983,Conta 01983,smb,manufacturing,150,40923.19
acct_01984,Conta 01984,enterprise,retail,1712,42639.04
acct_01985,Conta 01985,mid_market,education,690,62292.95
acct_01986,Conta 01986,smb,education,113,45269.38
acct_01987,Conta 01987,mid_market,software,820,47208.49
