lead_id,account_id,created_date,channel,campaign_id,segment,potential_arr,lead_status,priority_tier
lead_00994,acct_00994,2026-05-18,referral,camp_03,smb,82068.95,new,p1
lead_00995,acct_00995,2026-05-18,paid_search,camp_08,smb,49563.61,new,p4
lead_00996,acct_00996,2026-05-18,referral,camp_03,enterprise,51976.24,new,p1
lead_00997,acct_00997,2026-05-18,paid_search,camp_08,smb,72138.47,new,p3
lead_00998,acct_00998,2026-05-18,paid_search,camp_08,enterprise,34435.36,new,p3
lead_00999,acct_00999,2026-05-18,organic,camp_07,smb,80524.86,new,p3
lead_01000,acct_01000,2026-05-18,referral,camp_03,enterprise,50382.04,new,p1
lead_01001,acct_01001,2026-05-18,paid_search,camp_02,mid_market,64482.94,new,p3
lead_01002,acct_01002,2026-05-18,paid_search,camp_08,mid_market,60922.07,new,p2
lead_01003,acct_01003,2026-05-18,paid_search,camp_02,mid_market,37951.43,new,p1
lead_01004,acct_01004,2026-05-18,paid_search,camp_08,mid_market,32006.91,new,p3
lead_01005,acct_01005,2026-05-18,paid_search,camp_08,smb,36961.3,new,p3
lead_01006,acct_01006,2026-05-18,outbound,camp_04,mid_market,30125.44,new,p3
lead_01007,acct_01007,2026-05-18,paid_search,camp_08,mid_market,56947.16,new,p4
lead_01008,acct_01008,2026-05-18,organic,camp_07,smb,48162.22,new,p2
lead_01009,acct_01009,2026-05-18,outbound,camp_04,smb,33586.9,new,p2
lead_01010,acct_01010,2026-05-18,paid_search,camp_08,mid_market,52012.3,new,p1
lead_01011,acct_01011,2026-05-18,organic,camp_07,smb,45112.57,new,p3
lead_01012,acct_01012,2026-05-19,paid_search,camp_01,smb,34068.55,new,p4
lead_01013,acct_01013,2026-05-19,paid_search,camp_08,enterprise,26229.86,new,p3
lead_01014,acct_01014,2026-05-19,paid_search,camp_08,smb,40750.33,new,p3
lead_01015,acct_01015,2026-05-19,organic,camp_07,enterprise,50657.85,new,p3
lead_01016,acct_01016,2026-05-19,outbound,camp_04,enterprise,27837.62,new,p2
lead_01017,acct_01017,2026-05-19,paid_search,camp_08,mid_market,69848.27,new,p4
lead_01018,acct_01018,2026-05-19,outbound,camp_04,enterprise,8000.0,new,p2
lead_01019,acct_01019,2026-05-19,organic,camp_07,smb,23211.72,new,p2
lead_01020,acct_01020,2026-05-19,outbound,camp_04,enterprise,61885.43,new,p4
lead_01021,acct_01021,2026-05-19,outbound,camp_04,mid_market,70868.76,new,p1
lead_01022,acct_01022,2026-05-19,partner,camp_05,mid_market,91004.93,new,p1
lead_01023,acct_01023,2026-05-19,paid_search,camp_02,enterprise,40029.34,new,p1
lead_01024,acct_01024,2026-05-19,paid_search,camp_02,smb,22096.1,new,p1
lead_01025,acct_01025,2026-05-19,organic,camp_07,enterprise,35417.22,new,p2
lead_01026,acct_01026,2026-05-19,paid_search,camp_08,smb,50013.83,new,p4
lead_01027,acct_01027,2026-05-19,partner,camp_05,enterprise,77646.11,new,p1
lead_01028,acct_01028,2026-05-19,organic,camp_07,smb,64298.5,new,p3
lead_01029,acct_01029,2026-05-19,referral,camp_03,smb,78322.4,new,p1
lead_01030,acct_01030,2026-05-19,paid_search,camp_08,enterprise,22466.77,new,p4
lead_01031,acct_01031,2026-05-19,outbound,camp_04,enterprise,12900.43,new,p1
lead_01032,acct_01032,2026-05-19,outbound,camp_04,smb,37580.32,new,p3
lead_01033,acct_01033,2026-05-19,partner,camp_05,mid_market,86603.63,new,p3
lead_01034,acct_01034,2026-05-19,outbound,camp_04,smb,59761.3,new,p2
lead_01035,acct_01035,2026-05-19,paid_search,camp_01,smb,72937.32,new,p3
lead_01036,acct_01036,2026-05-19,paid_search,camp_02,enterprise,98100.68,new,p3
lead_01037,acct_01037,2026-05-20,webinar,camp_06,mid_market,64479.21,new,p2
lead_01038,acct_01038,2026-05-20,referral,camp_03,smb,57032.9,new,p3
lead_01039,acct_01039,2026-05-20,paid_search,camp_02,smb,35630.66,new,p3
lead_01040,acct_01040,2026-05-20,paid_search,camp_02,enterprise,8000.0,new,p4
lead_01041,acct_01041,2026-05-20,outbound,camp_04,smb,51596.36,new,p3
lead_01042,acct_01042,2026-05-20,webinar,camp_06,mid_market,76099.39,new,p1
lead_01043,acct_01043,2026-05-20,outbound,camp_04,smb,72629.92,new,p4
lead_01044,acct_01044,2026-05-20,paid_search,camp_02,smb,34882.01,new,p3
lead_01045,acct_01045,2026-05-20,referral,camp_03,mid_market,74440.17,new,p2
lead_01046,acct_01046,2026-05-20,paid_search,camp_08,enterprise,63239.38,new,p4
lead_01047,acct_01047,2026-05-20,paid_search,camp_01,smb,66718.59,new,p2
lead_01048,acct_01048,2026-05-20,partner,camp_05,enterprise,58634.61,new,p2
lead_01049,acct_01049,2026-05-20,paid_search,camp_01,smb,59281.28,new,p4
lead_01050,acct_01050,2026-05-20,partner,camp_05,mid_market,65020.44,new,p2
lead_01051,acct_01051,2026-05-20,webinar,camp_06,mid_market,22090.25,new,p1
lead_01052,acct_01052,2026-05-20,paid_search,camp_08,smb,22055.27,new,p3
lead_01053,acct_01053,2026-05-20,paid_search,camp_02,smb,26345.09,new,p3
lead_01054,acct_01054,2026-05-20,organic,camp_07,mid_market,50774.29,new,p3
lead_01055,acct_01055,2026-05-20,organic,camp_07,smb,35728.57,new,p3
lead_01056,acct_01056,2026-05-20,organic,camp_07,smb,33569.83,new,p3
lead_01057,acct_01057,2026-05-20,paid_search,camp_02,enterprise,33537.94,new,p4
lead_01058,acct_01058,2026-05-20,referral,camp_03,smb,52115.52,new,p3
lead_01059,acct_01059,2026-05-20,outbound,camp_04,smb,44619.11,new,p3
lead_01060,acct_01060,2026-05-21,paid_search,camp_08,mid_market,45071.33,new,p1
lead_01061,acct_01061,2026-05-21,referral,camp_03,enterprise,72682.83,new,p2
lead_01062,acct_01062,2026-05-21,organic,camp_07,mid_market,29407.51,new,p3
lead_01063,acct_01063,2026-05-21,organic,camp_07,mid_market,10164.27,new,p4
lead_01064,acct_01064,2026-05-21,paid_search,camp_02,smb,20946.04,new,p3
lead_01065,acct_01065,2026-05-21,partner,camp_05,enterprise,83905.33,new,p3
lead_01066,acct_01066,2026-05-21,paid_search,camp_02,mid_market,31589.83,new,p3
lead_01067,acct_01067,2026-05-21,webinar,camp_06,smb,54921.69,new,p3
lead_01068,acct_01068,2026-05-21,partner,camp_05,enterprise,69585.33,new,p2
lead_01069,acct_01069,2026-05-21,paid_search,camp_01,smb,21913.19,new,p3
lead_01070,acct_01070,2026-05-21,webinar,camp_06,smb,28102.78,new,p2
lead_01071,acct_01071,2026-05-21,referral,camp_03,enterprise,86965.55,new,p3
lead_01072,acct_01072,2026-05-21,webinar,camp_06,smb,71475.75,new,p3
lead_01073,acct_01073,2026-05-21,paid_search,camp_08,smb,24440.49,new,p4
lead_01074,acct_01074,2026-05-21,webinar,camp_06,enterprise,81070.79,new,p1
lead_01075,acct_01075,2026-05-21,paid_search,camp_08,mid_market,54116.91,new,p2
lead_01076,acct_01076,2026-05-21,organic,camp_07,smb,56946.82,new,p2
lead_01077,acct_01077,2026-05-21,paid_search,camp_08,smb,42200.22,new,p4
lead_01078,acct_01078,2026-05-21,paid_search,camp_02,smb,49118.26,new,p3
lead_01079,acct_01079,2026-05-21,organic,camp_07,smb,40007.42,new,p2
lead_01080,acct_01080,2026-05-21,referral,camp_03,enterprise,42259.81,new,p1
lead_01081,acct_01081,2026-05-21,paid_search,camp_08,enterprise,57727.79,new,p4
lead_01082,acct_01082,2026-05-21,outbound,camp_04,smb,64820.16,new,p3
lead_01083,acct_01083,2026-05-21,referral,camp_03,smb,62097.58,new,p2
lead_01084,acct_01084,2026-05-21,paid_search,camp_02,smb,53187.91,new,p4
lead_01085,acct_01085,2026-05-21,paid_search,camp_08,smb,18201.59,new,p3
lead_01086,acct_01086,2026-05-22,paid_search,camp_02,smb,16609.02,new,p4
lead_01087,acct_01087,2026-05-22,outbound,camp_04,smb,32234.16,new,p1
lead_01088,acct_01088,2026-05-22,organic,camp_07,enterprise,67077.25,new,p3
lead_01089,acct_01089,2026-05-22,outbound,camp_04,mid_market,16823.12,new,p3
lead_01090,acct_01090,2026-05-22,organic,camp_07,smb,33798.9,new,p3
lead_01091,acct_01091,2026-05-22,paid_search,camp_01,mid_market,55421.31,new,p3
lead_01092,acct_01092,2026-05-22,paid_search,camp_02,smb,64999.79,new,p2
lead_01093,acct_01093,2026-05-22,webinar,camp_06,smb,53487.02,new,p2
lead_01094,acct_01094,2026-05-22,outbound,camp_04,mid_market,32334.35,new,p3
lead_01095,acct_01095,2026-05-22,outbound,camp_04,mid_market,53363.11,new,p3
lead_01096,acct_01096,2026-05-22,referral,camp_03,smb,49991.28,new,p3
lead_01097,acct_01097,2026-05-22,paid_search,camp_08,enterprise,48444.04,new,p4
lead_01098,acct_01098,2026-05-22,paid_search,camp_01,mid_market,30409.54,new,p1
lead_01099,acct_01099,2026-05-22,outbound,camp_04,mid_market,59666.6,new,p4
lead_01100,acct_01100,2026-05-22,organic,camp_07,smb,50492.31,new,p2
lead_01101,acct_01101,2026-05-22,outbound,camp_04,smb,21461.76,new,p2
lead_01102,acct_01102,2026-05-22,paid_search,camp_02,enterprise,70075.09,new,p3
lead_01103,acct_01103,2026-05-22,outbound,camp_04,smb,63060.46,new,p3
lead_01104,acct_01104,2026-05-22,partner,camp_05,enterprise,92671.99,new,p3
lead_01105,acct_01105,2026-05-22,webinar,camp_06,mid_market,47466.47,new,p1
lead_01106,acct_01106,2026-05-22,referral,camp_03,smb,43417.45,new,p1
lead_01107,acct_01107,2026-05-23,outbound,camp_04,smb,74742.7,new,p3
lead_01108,acct_01108,2026-05-23,paid_search,camp_01,smb,64985.53,new,p4
lead_01109,acct_01109,2026-05-23,partner,camp_05,enterprise,118358.82,new,p2
lead_01110,acct_01110,2026-05-23,webinar,camp_06,enterprise,81443.44,new,p1
lead_01111,acct_01111,2026-05-23,organic,camp_07,smb,43458.18,new,p2
lead_01112,acct_01112,2026-05-23,paid_search,camp_02,smb,114464.83,new,p2
lead_01113,acct_01113,2026-05-23,paid_search,camp_02,smb,41710.6,new,p2
lead_01114,acct_01114,2026-05-23,paid_search,camp_02,smb,10922.99,new,p3
lead_01115,acct_01115,2026-05-23,paid_search,camp_08,enterprise,32716.56,new,p1
lead_01116,acct_01116,2026-05-23,organic,camp_07,enterprise,60594.84,new,p1
lead_01117,acct_01117,2026-05-23,paid_search,camp_02,enterprise,64526.29,new,p2
lead_01118,acct_01118,2026-05-23,outbound,camp_04,smb,34689.51,new,p3
lead_01119,acct_01119,2026-05-23,referral,camp_03,smb,71244.46,new,p2
lead_01120,acct_01120,2026-05-23,referral,camp_03,enterprise,56612.5,new,p3
lead_01121,acct_01121,2026-05-23,organic,camp_07,enterprise,53295.19,new,p3
lead_01122,acct_01122,2026-05-23,paid_search,camp_08,enterprise,31659.59,new,p1
lead_01123,acct_01123,2026-05-23,organic,camp_07,enterprise,26586.76,new,p1
lead_01124,acct_01124,2026-05-23,organic,camp_07,smb,55733.82,new,p2
lead_01125,acct_01125,2026-05-23,paid_search,camp_01,smb,12955.38,new,p3
lead_01126,acct_01126,2026-05-23,outbound,camp_04,enterprise,63893.9,new,p3
lead_01127,acct_01127,2026-05-24,paid_search,camp_02,enterprise,48625.56,new,p3
lead_01128,acct_01128,2026-05-24,referral,camp_03,mid_market,62364.48,new,p3
lead_01129,acct_01129,2026-05-24,paid_search,camp_02,mid_market,18795.23,new,p3
lead_01130,acct_01130,2026-05-24,outbound,camp_04,smb,40855.55,new,p3
lead_01131,acct_01131,2026-05-24,partner,camp_05,mid_market,90887.54,new,p2
lead_01132,acct_01132,2026-05-24,webinar,camp_06,mid_market,48327.23,new,p1
lead_01133,acct_01133,2026-05-24,referral,camp_03,smb,87490.12,new,p1
lead_01134,acct_01134,2026-05-24,paid_search,camp_08,smb,65560.98,new,p3
lead_01135,acct_01135,2026-05-24,outbound,camp_04,smb,54796.58,new,p4
lead_01136,acct_01136,2026-05-24,outbound,camp_04,mid_market,51176.28,new,p3
lead_01137,acct_01137,2026-05-24,paid_search,camp_08,smb,53999.14,new,p3
lead_01138,acct_01138,2026-05-24,paid_search,camp_02,mid_market,24127.58,new,p1
lead_01139,acct_01139,2026-05-24,paid_search,camp_08,mid_market,38762.57,new,p3
lead_01140,acct_01140,2026-05-24,outbound,camp_04,smb,48544.62,new,p2
lead_01141,acct_01141,2026-05-24,paid_search,camp_08,enterprise,37201.47,new,p3
lead_01142,acct_01142,2026-05-24,outbound,camp_04,mid_market,26854.36,new,p3
lead_01143,acct_01143,2026-05-24,outbound,camp_04,mid_market,54202.88,new,p3
lead_01144,acct_01144,2026-05-24,referral,camp_03,mid_market,97277.31,new,p2
lead_01145,acct_01145,2026-05-24,organic,camp_07,enterprise,56790.77,new,p2
lead_01146,acct_01146,2026-05-24,paid_search,camp_01,enterprise,82283.08,new,p4
lead_01147,acct_01147,2026-05-24,paid_search,camp_02,smb,69057.63,new,p2
lead_01148,acct_01148,2026-05-24,partner,camp_05,enterprise,94162.96,new,p1
lead_01149,acct_01149,2026-05-25,organic,camp_07,enterprise,32171.08,new,p1
lead_01150,acct_01150,2026-05-25,outbound,camp_04,mid_market,42528.53,new,p2
lead_01151,acct_01151,2026-05-25,paid_search,camp_02,smb,38972.54,new,p4
lead_01152,acct_01152,2026-05-25,organic,camp_07,smb,45268.22,new,p3
lead_01153,acct_01153,2026-05-25,webinar,camp_06,mid_market,64072.53,new,p1
lead_01154,acct_01154,2026-05-25,partner,camp_05,mid_market,76907.8,new,p1
lead_01155,acct_01155,2026-05-25,outbound,camp_04,smb,63374.37,new,p2
lead_01156,acct_01156,2026-05-25,outbound,camp_04,smb,66211.29,new,p2
lead_01157,acct_01157,2026-05-25,outbound,camp_04,enterprise,48792.38,new,p4
lead_01158,acct_01158,2026-05-25,paid_search,camp_01,enterprise,41024.12,new,p3
lead_01159,acct_01159,2026-05-25,paid_search,camp_01,smb,45860.17,new,p2
lead_01160,acct_01160,2026-05-25,organic,camp_07,enterprise,64585.69,new,p1
lead_01161,acct_01161,2026-05-25,referral,camp_03,smb,74814.09,new,p3
lead_01162,acct_01162,2026-05-25,paid_search,camp_08,smb,23466.75,new,p4
lead_01163,acct_01163,2026-05-25,webinar,camp_06,enterprise,62944.73,new,p3
lead_01164,acct_01164,2026-05-25,paid_search,camp_02,enterprise,27809.56,new,p4
lead_01165,acct_01165,2026-05-25,partner,camp_05,enterprise,92692.6,new,p1
lead_01166,acct_01166,2026-05-25,organic,camp_07,smb,48725.89,new,p1
lead_01167,acct_01167,2026-05-25,paid_search,camp_01,smb,29954.71,new,p3
lead_01168,acct_01168,2026-05-25,referral,camp_03,smb,56602.0,new,p2
lead_01169,acct_01169,2026-05-25,referral,camp_03,smb,47436.87,new,p1
lead_01170,acct_01170,2026-05-25,outbound,camp_04,mid_market,46268.25,new,p4
lead_01171,acct_01171,2026-05-25,partner,camp_05,enterprise,89059.14,new,p2
lead_01172,acct_01172,2026-05-25,webinar,camp_06,smb,83919.29,new,p2
lead_01173,acct_01173,2026-05-26,organic,camp_07,smb,52470.52,new,p4
lead_01174,acct_01174,2026-05-26,outbound,camp_04,mid_market,43295.41,new,p4
lead_01175,acct_01175,2026-05-26,paid_search,camp_02,smb,58965.99,new,p2
lead_01176,acct_01176,2026-05-26,outbound,camp_04,mid_market,70171.76,new,p3
lead_01177,acct_01177,2026-05-26,outbound,camp_04,smb,52565.32,new,p3
lead_01178,acct_01178,2026-05-26,referral,camp_03,mid_market,27467.05,new,p3
lead_01179,acct_01179,2026-05-26,paid_search,camp_08,mid_market,47371.37,new,p2
lead_01180,acct_01180,2026-05-26,outbound,camp_04,enterprise,64690.61,new,p4
lead_01181,acct_01181,2026-05-26,outbound,camp_04,smb,48855.05,new,p2
lead_01182,acct_01182,2026-05-26,outbound,camp_04,mid_market,41991.53,new,p3
lead_01183,acct_01183,2026-05-26,paid_search,camp_01,mid_market,24896.58,new,p4
lead_01184,acct_01184,2026-05-26,outbound,camp_04,enterprise,49608.04,new,p1
lead_01185,acct_01185,2026-05-26,paid_search,camp_08,mid_market,56692.12,new,p1
lead_01186,acct_01186,2026-05-26,organic,camp_07,mid_market,50258.1,new,p1
lead_01187,acct_01187,2026-05-26,paid_search,camp_08,smb,53906.85,new,p3
lead_01188,acct_01188,2026-05-26,paid_search,camp_01,mid_market,50987.75,new,p3
lead_01189,acct_01189,2026-05-26,outbound,camp_04,mid_market,78455.57,new,p3
lead_01190,acct_01190,2026-05-26,outbound,camp_04,smb,63439.65,new,p2
lead_01191,acct_01191,2026-05-26,partner,camp_05,enterprise,84671.02,new,p3
lead_01192,acct_01192,2026-05-26,paid_search,camp_01,mid_market,62285.75,new,p3
lead_01193,acct_01193,2026-05-26,organic,camp_07,smb,50982.13,new,p2
lead_01194,acct_01194,2026-05-26,outbound,camp_04,mid_market,28416.1,new,p3
lead_01195,acct_01195,2026-05-26,paid_search,camp_08,smb,33933.83,new,p3
lead_01196,acct_01196,2026-05-26,paid_search,camp_08,smb,17009.08,new,p3
lead_01197,acct_01197,2026-05-26,paid_search,camp_08,smb,52310.91,new,p3
lead_01198,acct_01198,2026-05-27,partner,camp_05,enterprise,90008.21,new,p2
lead_01199,acct_01199,2026-05-27,outbound,camp_04,smb,75596.89,new,p3
lead_01200,acct_01200,2026-05-27,paid_search,camp_02,enterprise,39365.7,new,p3
lead_01201,acct_01201,2026-05-27,paid_search,camp_02,mid_market,49779.31,new,p1
lead_01202,acct_01202,2026-05-27,organic,camp_07,mid_market,53618.66,new,p1
lead_01203,acct_01203,2026-05-27,webinar,camp_06,smb,71548.36,new,p3
lead_01204,acct_01204,2026-05-27,referral,camp_03,enterprise,61820.04,new,p2
lead_01205,acct_01205,2026-05-27,outbound,camp_04,smb,42901.45,new,p3
lead_01206,acct_01206,2026-05-27,partner,camp_05,enterprise,100123.47,new,p2
lead_01207,acct_01207,2026-05-27,webinar,camp_06,enterprise,8000.0,new,p1
lead_01208,acct_01208,2026-05-27,organic,camp_07,smb,18809.93,new,p2
lead_01209,acct_01209,2026-05-27,paid_search,camp_02,smb,62844.8,new,p3
lead_01210,acct_01210,2026-05-27,paid_search,camp_02,mid_market,62399.64,new,p3
lead_01211,acct_01211,2026-05-27,paid_search,camp_01,mid_market,75903.37,new,p1
lead_01212,acct_01212,2026-05-27,organic,camp_07,mid_market,43897.69,new,p3
lead_01213,acct_01213,2026-05-27,organic,camp_07,smb,26555.67,new,p3
lead_01214,acct_01214,2026-05-27,referral,camp_03,smb,40058.96,new,p2
lead_01215,acct_01215,2026-05-27,referral,camp_03,smb,70464.67,new,p2
lead_01216,acct_01216,2026-05-27,outbound,camp_04,mid_market,49241.07,new,p2
lead_01217,acct_01217,2026-05-27,referral,camp_03,enterprise,51544.47,new,p1
lead_01218,acct_01218,2026-05-27,partner,camp_05,enterprise,97299.01,new,p1
lead_01219,acct_01219,2026-05-28,paid_search,camp_02,smb,51896.04,new,p4
lead_01220,acct_01220,2026-05-28,partner,camp_05,enterprise,87713.39,new,p2
lead_01221,acct_01221,2026-05-28,paid_search,camp_01,smb,73651.48,new,p4
lead_01222,acct_01222,2026-05-28,paid_search,camp_08,mid_market,64847.86,new,p4
lead_01223,acct_01223,2026-05-28,partner,camp_05,mid_market,99172.3,new,p1
lead_01224,acct_01224,2026-05-28,organic,camp_07,mid_market,61047.4,new,p2
lead_01225,acct_01225,2026-05-28,partner,camp_05,mid_market,85122.32,new,p2
lead_01226,acct_01226,2026-05-28,outbound,camp_04,mid_market,64426.12,new,p3
lead_01227,acct_01227,2026-05-28,paid_search,camp_01,smb,24117.25,new,p2
lead_01228,acct_01228,2026-05-28,paid_search,camp_01,smb,20867.85,new,p2
lead_01229,acct_01229,2026-05-28,outbound,camp_04,mid_market,11897.22,new,p4
lead_01230,acct_01230,2026-05-28,paid_search,camp_08,enterprise,57527.14,new,p3
lead_01231,acct_01231,2026-05-28,referral,camp_03,smb,37866.72,new,p2
lead_01232,acct_01232,2026-05-28,webinar,camp_06,enterprise,49963.21,new,p2
lead_01233,acct_01233,2026-05-28,partner,camp_05,enterprise,68874.49,new,p1
lead_01234,acct_01234,2026-05-28,paid_search,camp_08,smb,45494.45,new,p4
lead_01235,acct_01235,2026-05-28,paid_search,camp_01,smb,24058.13,new,p3
lead_01236,acct_01236,2026-05-28,paid_search,camp_02,smb,58133.7,new,p1
lead_01237,acct_01237,2026-05-28,partner,camp_05,mid_market,68373.12,new,p3
lead_01238,acct_01238,2026-05-28,webinar,camp_06,smb,83987.51,new,p2
lead_01239,acct_01239,2026-05-28,paid_search,camp_02,enterprise,43289.18,new,p2
lead_01240,acct_01240,2026-05-28,referral,camp_03,enterprise,81720.62,new,p1
lead_01241,acct_01241,2026-05-29,webinar,camp_06,smb,69757.15,new,p2
lead_01242,acct_01242,2026-05-29,outbound,camp_04,smb,74197.96,new,p3
lead_01243,acct_01243,2026-05-29,paid_search,camp_02,smb,49547.77,new,p2
lead_01244,acct_01244,2026-05-29,paid_search,camp_02,mid_market,33662.97,new,p4
lead_01245,acct_01245,2026-05-29,paid_search,camp_02,enterprise,49712.94,new,p1
lead_01246,acct_01246,2026-05-29,paid_search,camp_02,enterprise,25670.7,new,p2
lead_01247,acct_01247,2026-05-29,partner,camp_05,enterprise,79612.15,new,p1
lead_01248,acct_01248,2026-05-29,paid_search,camp_01,smb,34904.67,new,p3
lead_01249,acct_01249,2026-05-29,organic,camp_07,smb,50306.54,new,p2
lead_01250,acct_01250,2026-05-29,outbound,camp_04,smb,43956.12,new,p3
lead_01251,acct_01251,2026-05-29,webinar,camp_06,enterprise,63568.68,new,p3
lead_01252,acct_01252,2026-05-29,paid_search,camp_08,smb,50594.09,new,p3
lead_01253,acct_01253,2026-05-29,outbound,camp_04,mid_market,37212.16,new,p1
lead_01254,acct_01254,2026-05-29,referral,camp_03,mid_market,50973.59,new,p3
lead_01255,acct_01255,2026-05-29,partner,camp_05,enterprise,70617.44,new,p1
lead_01256,acct_01256,2026-05-29,paid_search,camp_02,smb,59354.37,new,p4
lead_01257,acct_01257,2026-05-29,paid_search,camp_01,smb,43457.61,new,p4
lead_01258,acct_01258,2026-05-29,partner,camp_05,enterprise,90997.89,new,p3
lead_01259,acct_01259,2026-05-29,referral,camp_03,mid_market,55725.08,new,p2
lead_01260,acct_01260,2026-05-29,outbound,camp_04,smb,32955.27,new,p2
lead_01261,acct_01261,2026-05-29,referral,camp_03,smb,82435.32,new,p2
lead_01262,acct_01262,2026-05-30,paid_search,camp_08,smb,16942.26,new,p2
lead_01263,acct_01263,2026-05-30,paid_search,camp_08,enterprise,24712.73,new,p3
lead_01264,acct_01264,2026-05-30,outbound,camp_04,smb,8000.0,new,p2
lead_01265,acct_01265,2026-05-30,outbound,camp_04,mid_market,89682.76,new,p1
lead_01266,acct_01266,2026-05-30,outbound,camp_04,mid_market,55751.52,new,p3
lead_01267,acct_01267,2026-05-30,organic,camp_07,mid_market,39437.21,new,p3
lead_01268,acct_01268,2026-05-30,partner,camp_05,enterprise,101896.37,new,p2
lead_01269,acct_01269,2026-05-30,paid_search,camp_08,smb,41582.88,new,p3
lead_01270,acct_01270,2026-05-30,referral,camp_03,enterprise,50824.14,new,p2
lead_01271,acct_01271,2026-05-30,paid_search,camp_08,smb,12987.45,new,p4
lead_01272,acct_01272,2026-05-30,referral,camp_03,smb,33316.14,new,p3
lead_01273,acct_01273,2026-05-30,paid_search,camp_02,smb,26836.6,new,p2
lead_01274,acct_01274,2026-05-30,referral,camp_03,enterprise,57902.03,new,p1
lead_01275,acct_01275,2026-05-30,referral,camp_03,smb,60210.83,new,p3
lead_01276,acct_01276,2026-05-30,paid_search,camp_02,mid_market,12564.11,new,p1
lead_01277,acct_01277,2026-05-30,outbound,camp_04,mid_market,49950.33,new,p2
lead_01278,acct_01278,2026-05-30,webinar,camp_06,enterprise,53233.61,new,p1
lead_01279,acct_01279,2026-05-30,paid_search,camp_08,smb,55212.48,new,p4
lead_01280,acct_01280,2026-05-30,webinar,camp_06,enterprise,22267.72,new,p3
lead_01281,acct_01281,2026-05-30,paid_search,camp_08,enterprise,8479.01,new,p1
lead_01282,acct_01282,2026-05-30,referral,camp_03,mid_market,26152.81,new,p2
lead_01283,acct_01283,2026-05-30,partner,camp_05,mid_market,77109.44,new,p3
lead_01284,acct_01284,2026-05-30,organic,camp_07,mid_market,75617.16,new,p4
lead_01285,acct_01285,2026-05-30,paid_search,camp_02,smb,19557.71,new,p2
lead_01286,acct_01286,2026-05-30,paid_search,camp_08,mid_market,8000.0,new,p2
lead_01287,acct_01287,2026-05-30,paid_search,camp_02,mid_market,38589.36,new,p4
lead_01288,acct_01288,2026-05-30,paid_search,camp_01,smb,77662.74,new,p2
lead_01289,acct_01289,2026-05-30,organic,camp_07,mid_market,59935.56,new,p1
lead_01290,acct_01290,2026-05-30,partner,camp_05,enterprise,106253.23,new,p2
lead_01291,acct_01291,2026-05-31,webinar,camp_06,smb,46378.47,new,p2
lead_01292,acct_01292,2026-05-31,referral,camp_03,mid_market,33463.54,new,p2
lead_01293,acct_01293,2026-05-31,paid_search,camp_08,enterprise,38467.36,new,p4
lead_01294,acct_01294,2026-05-31,organic,camp_07,mid_market,41135.11,new,p4
lead_01295,acct_01295,2026-05-31,partner,camp_05,mid_market,65633.14,new,p1
lead_01296,acct_01296,2026-05-31,outbound,camp_04,mid_market,64519.94,new,p4
lead_01297,acct_01297,2026-05-31,referral,camp_03,smb,35205.19,new,p2
lead_01298,acct_01298,2026-05-31,webinar,camp_06,enterprise,45841.31,new,p1
lead_01299,acct_01299,2026-05-31,paid_search,camp_02,smb,65570.65,new,p2
lead_01300,acct_01300,2026-05-31,paid_search,camp_01,smb,46722.49,new,p3
lead_01301,acct_01301,2026-05-31,paid_search,camp_01,smb,28460.22,new,p4
lead_01302,acct_01302,2026-05-31,partner,camp_05,enterprise,65539.4,new,p3
lead_01303,acct_01303,2026-05-31,outbound,camp_04,smb,54340.91,new,p3
lead_01304,acct_01304,2026-05-31,outbound,camp_04,mid_market,65122.31,new,p3
lead_01305,acct_01305,2026-05-31,webinar,camp_06,smb,89319.52,new,p2
lead_01306,acct_01306,2026-05-31,partner,camp_05,enterprise,105801.54,new,p1
lead_01307,acct_01307,2026-05-31,paid_search,camp_08,enterprise,71205.25,new,p4
lead_01308,acct_01308,2026-05-31,paid_search,camp_02,mid_market,34749.16,new,p3
lead_01309,acct_01309,2026-05-31,paid_search,camp_08,mid_market,40578.46,new,p4
lead_01310,acct_01310,2026-05-31,paid_search,camp_08,smb,8000.0,new,p3
lead_01311,acct_01311,2026-06-01,outbound,camp_04,smb,69734.57,new,p3
lead_01312,acct_01312,2026-06-01,partner,camp_05,enterprise,80617.88,new,p1
lead_01313,acct_01313,2026-06-01,referral,camp_03,mid_market,63218.2,new,p1
lead_01314,acct_01314,2026-06-01,paid_search,camp_01,smb,20203.48,new,p3
lead_01315,acct_01315,2026-06-01,outbound,camp_04,mid_market,69205.27,new,p4
lead_01316,acct_01316,2026-06-01,outbound,camp_04,mid_market,32544.2,new,p3
lead_01317,acct_01317,2026-06-01,partner,camp_05,mid_market,98166.77,new,p1
lead_01318,acct_01318,2026-06-01,outbound,camp_04,smb,80702.07,new,p3
lead_01319,acct_01319,2026-06-01,referral,camp_03,smb,62947.92,new,p3
lead_01320,acct_01320,2026-06-01,paid_search,camp_08,mid_market,18112.96,new,p3
lead_01321,acct_01321,2026-06-01,paid_search,camp_01,mid_market,46118.59,new,p1
lead_01322,acct_01322,2026-06-01,partner,camp_05,mid_market,105830.36,new,p1
lead_01323,acct_01323,2026-06-01,partner,camp_05,enterprise,89051.53,new,p2
lead_01324,acct_01324,2026-06-01,outbound,camp_04,enterprise,52205.05,new,p3
